,Company_name,Location,Salary,Title,Experience
104,"    Cogitativo, Inc.","Berkeley, CA 94710",90000.0,Data_Scientist,Mid_level
0,        Genentech,"South San Francisco, CA",90000.0,Data_Scientist,Senior_level
1,        Datameer,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
2,    iSoft Solutions,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
3,        Hired,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
4,        Genentech,"South San Francisco, CA",90000.0,Data_Scientist,Senior_level
5,"    Apixio, Inc.","San Mateo, CA",90000.0,Data_Scientist,Senior_level
6,        CA Technologies,"Santa Clara, CA",90000.0,Data_Scientist,Senior_level
7,        Symantec,"Mountain View, CA",90000.0,Data_Scientist,Senior_level
8,        GE Careers,"San Ramon, CA 94583",90000.0,Data_Scientist,Senior_level
9,        GE Careers,"San Ramon, CA 94583",90000.0,Data_Scientist,Senior_level
10,    MachineZone,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
11,    Sigmaways,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
12,        Fitbit,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Senior_level
13,    Change.org,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Senior_level
14,    LeanTaaS,"Santa Clara, CA",90000.0,Data_Scientist,Senior_level
15,        TEKsystems,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Senior_level
16,    Gap Inc. Corporate,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
17,"        Cisco Systems, Inc.","San Jose, CA",90000.0,Data_Scientist,Senior_level
18,        Workbridge Associates,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Senior_level
19,    Bayone Solutions Inc.,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
20,"    InfoVision, Inc.","San Jose, CA",90000.0,Data_Scientist,Senior_level
21,    Quantifind,"Menlo Park, CA",90000.0,Data_Scientist,Senior_level
22,        eBay,"San Jose, CA",90000.0,Data_Scientist,Senior_level
23,        Square,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Senior_level
24,        Thomson Reuters,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
25,        YuMe,"Redwood City, CA 94063",90000.0,Data_Scientist,Senior_level
26,        Proofpoint,"Sunnyvale, CA 94089",90000.0,Data_Scientist,Senior_level
27,        Demandbase,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
28,"        Move, Inc.","Santa Clara, CA",90000.0,Data_Scientist,Senior_level
29,        TrialPay,"Mountain View, CA",90000.0,Data_Scientist,Senior_level
30,        Datameer,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Senior_level
31,        Chegg,"Santa Clara, CA 95054",90000.0,Data_Scientist,Senior_level
32,        Workbridge Associates,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
33,        Chegg,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
34,        Coupang,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
35,        Netflix,"Los Gatos, CA",90000.0,Data_Scientist,Senior_level
36,        SAP,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
37,        Adobe,"San Jose, CA",90000.0,Data_Scientist,Senior_level
38,        Symantec,"Mountain View, CA",90000.0,Data_Scientist,Senior_level
39,        Netflix,"Los Gatos, CA",90000.0,Data_Scientist,Senior_level
40,        SanDisk,"Milpitas, CA",90000.0,Data_Scientist,Senior_level
41,    BOLD,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
42,        Samsung Electronics America,"Mountain View, CA",90000.0,Data_Scientist,Senior_level
43,"    Solutionary, Inc.","East Palo Alto, CA",90000.0,Data_Scientist,Senior_level
44,        Kaiser Permanente,"Oakland, CA",90000.0,Data_Scientist,Senior_level
45,    Veear Projects,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
46,        Insight Data Science,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
47,    All-In Analytics,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
48,"    InsideSales.com, Inc.","San Mateo, CA",90000.0,Data_Scientist,Senior_level
49,        Ten-X,"Belmont, CA",90000.0,Data_Scientist,Senior_level
50,        Ancestry,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
51,    Arka,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
52,        Chegg,"Santa Clara, CA 95054",90000.0,Data_Scientist,Senior_level
53,        Jobspring Partners,"San Jose, CA 95113 (Downtown area)",90000.0,Data_Scientist,Senior_level
54,    Elevate Recruiting Group,"Redwood City, CA",90000.0,Data_Scientist,Senior_level
55,        IMVU,"Redwood City, CA",90000.0,Data_Scientist,Senior_level
56,        Chegg,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
57,        Netflix,"Los Gatos, CA",90000.0,Data_Scientist,Senior_level
58,        Capgemini,"South San Francisco, CA",90000.0,Data_Scientist,Senior_level
59,"        Cisco Systems, Inc.","San Jose, CA",90000.0,Data_Scientist,Senior_level
60,        Dropbox,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
61,        Intuit,"Mountain View, CA 94039",90000.0,Data_Scientist,Senior_level
62,"        Pandora Media, Inc.","Oakland, CA",90000.0,Data_Scientist,Senior_level
63,        Electronic Arts,"Redwood City, CA 94065",90000.0,Data_Scientist,Senior_level
64,    Apartment List,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
65,    EOS DA,"Menlo Park, CA",90000.0,Data_Scientist,Senior_level
66,        Accenture,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Senior_level
67,    Redfish Technology - High Tech Executive Recruiter...,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
68,        Microsoft,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
69,        NTT Security,"Palo Alto, CA 94303 (Duveneck-Saint Francis area)",90000.0,Data_Scientist,Senior_level
70,        Oracle,"Redwood Shores, CA",90000.0,Data_Scientist,Senior_level
71,    Elevate Recruiting Group,"Palo Alto, CA",90000.0,Data_Scientist,Senior_level
72,        Lyft Corporate,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
73,        Datameer,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Senior_level
74,    Risk Management Solutions (RMS),"Newark, CA",90000.0,Data_Scientist,Senior_level
75,        Yahoo! Inc.,"Sunnyvale, CA",90000.0,Data_Scientist,Senior_level
76,        Accenture,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Senior_level
77,        Oxford International,"Sunnyvale, CA",90000.0,Data_Scientist,Senior_level
78,        GE Careers,"San Ramon, CA 94583",90000.0,Data_Scientist,Senior_level
79,    StyleSeat,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
80,"    Quality IT Source, LLC","San Francisco, CA",90000.0,Data_Scientist,Senior_level
81,        Charles Schwab,"San Francisco, CA 94102 (Downtown area)",90000.0,Data_Scientist,Senior_level
82,        GE Careers,"San Ramon, CA 94583",90000.0,Data_Scientist,Senior_level
83,        Accenture,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Senior_level
84,    Zendrive,"San Francisco, CA",90000.0,Data_Scientist,Senior_level
0,    Predictive Science,United States,105000.0,Data_Scientist,Entry_level
1,    Zone24x7 Inc,"Milpitas, CA 95035",105000.0,Data_Scientist,Entry_level
2,        Sandia National Laboratories,"Livermore, CA",105000.0,Data_Scientist,Entry_level
3,    Clover Health,"San Francisco, CA",105000.0,Data_Scientist,Entry_level
4,    Affirm,"San Francisco, CA 94126 (Financial District area)",105000.0,Data_Scientist,Entry_level
5,    LendUp,"San Francisco, CA",105000.0,Data_Scientist,Entry_level
6,        Apple,"Santa Clara Valley, CA",105000.0,Data_Scientist,Entry_level
7,    LendingHome,"San Francisco, CA",105000.0,Data_Scientist,Entry_level
8,    Farmers Business Network,"San Carlos, CA 94070",105000.0,Data_Scientist,Entry_level
9,"    Egnyte, Inc.","Mountain View, CA 94043",105000.0,Data_Scientist,Entry_level
10,    Corporate Labs Technology,"Brisbane, CA",105000.0,Data_Scientist,Entry_level
11,        Apple,"Santa Clara Valley, CA",105000.0,Data_Scientist,Entry_level
12,        Salesforce,"Palo Alto, CA",105000.0,Data_Scientist,Entry_level
